source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010476,gibberellin mediated signaling pathway,0.8754293324006318,False,"""The series of molecular signals generated as a consequence of gibberellin stimulus."" [PMID:17521411]",71,389,1,22737,0.002570694087403599,0.014084507042253521,query_1,"['GO:0009755', 'GO:0071370']"
GO:BP,GO:0019216,regulation of lipid metabolic process,0.8754293324006318,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",71,389,1,22737,0.002570694087403599,0.014084507042253521,query_1,"['GO:0006629', 'GO:0080090']"
GO:BP,GO:0009734,auxin-activated signaling pathway,0.8766873348937695,False,"""The series of molecular signals generated by the binding of the plant hormone auxin to a receptor, and ending with modulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:sm, PMID:16990790, PMID:18647826]",213,389,3,22737,0.007712082262210797,0.014084507042253521,query_1,"['GO:0009755', 'GO:0071365']"
GO:BP,GO:0010629,negative regulation of gene expression,0.8767982653247475,False,"""Any process that decreases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",347,389,5,22737,0.012853470437017995,0.01440922190201729,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010558']"
GO:BP,GO:0065003,protein-containing complex assembly,0.8767982653247475,False,"""The aggregation, arrangement and bonding together of a set of macromolecules to form a protein-containing complex."" [GOC:jl]",412,389,6,22737,0.015424164524421594,0.014563106796116505,query_1,"['GO:0022607', 'GO:0043933']"
GO:BP,GO:0006414,translational elongation,0.8810066129556338,False,"""The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis."" [GOC:ems]",73,389,1,22737,0.002570694087403599,0.0136986301369863,query_1,"['GO:0006412', 'GO:0009059']"
GO:BP,GO:0044282,small molecule catabolic process,0.8810066129556338,False,"""The chemical reactions and pathways resulting in the breakdown of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:vw]",146,389,2,22737,0.005141388174807198,0.0136986301369863,query_1,"['GO:0009056', 'GO:0044281']"
GO:BP,GO:0006109,regulation of carbohydrate metabolic process,0.8810066129556338,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."" [GOC:go_curators]",73,389,1,22737,0.002570694087403599,0.0136986301369863,query_1,"['GO:0005975', 'GO:0080090']"
GO:BP,GO:0008654,phospholipid biosynthetic process,0.8830373650668825,False,"""The chemical reactions and pathways resulting in the formation of a phospholipid, a lipid containing phosphoric acid as a mono- or diester."" [ISBN:0198506732]",147,389,2,22737,0.005141388174807198,0.013605442176870748,query_1,"['GO:0006644', 'GO:0008610', 'GO:0090407']"
GO:BP,GO:0006813,potassium ion transport,0.8847284099685351,False,"""The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",74,389,1,22737,0.002570694087403599,0.013513513513513514,query_1,['GO:0030001']
GO:BP,GO:0048528,post-embryonic root development,0.8892551202896545,False,"""The process whose specific outcome is the progression of the post-embryonic root over time, from its formation to the mature structure."" [GOC:tb]",149,389,2,22737,0.005141388174807198,0.013422818791946308,query_1,"['GO:0048364', 'GO:0090696']"
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.8920561506326906,False,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",356,389,5,22737,0.012853470437017995,0.014044943820224719,query_1,"['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']"
GO:BP,GO:0048532,anatomical structure arrangement,0.8920561506326906,False,"""The process that gives rise to the configuration of the constituent parts of an anatomical structure. This process pertains to the physical shaping of a rudimentary structure. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:go_curators]",76,389,1,22737,0.002570694087403599,0.013157894736842105,query_1,"['GO:0009653', 'GO:0032502']"
GO:BP,GO:0030003,intracellular monoatomic cation homeostasis,0.8920561506326906,False,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]",76,389,1,22737,0.002570694087403599,0.013157894736842105,query_1,"['GO:0006873', 'GO:0055080']"
GO:BP,GO:0010118,stomatal movement,0.8930074511640962,False,"""The process of opening or closing of stomata, which is directly related to the stomatal conductance (measuring rate of passage of either water vapor or carbon dioxide (CO2) through stomata)."" [GOC:sm]",151,389,2,22737,0.005141388174807198,0.013245033112582781,query_1,['GO:0009987']
GO:BP,GO:0009648,photoperiodism,0.8948044486990248,False,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a period of light or dark of a given length, measured relative to a particular duration known as the 'critical day length'. The critical day length varies between species."" [GOC:jid, GOC:pj, ISBN:0582015952, ISBN:0697037754, ISBN:0709408862]",152,389,2,22737,0.005141388174807198,0.013157894736842105,query_1,['GO:0009416']
GO:BP,GO:0009627,systemic acquired resistance,0.8948044486990248,False,"""The salicylic acid-mediated response to a pathogen which confers broad spectrum resistance."" [GOC:lr, Wikipedia:Systemic_acquired_resistance]",77,389,1,22737,0.002570694087403599,0.012987012987012988,query_1,['GO:0140546']
GO:BP,GO:0032787,monocarboxylic acid metabolic process,0.8973086400672138,False,"""The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:vk]",426,389,6,22737,0.015424164524421594,0.014084507042253521,query_1,['GO:0019752']
GO:BP,GO:0042446,hormone biosynthetic process,0.8973086400672138,False,"""The chemical reactions and pathways resulting in the formation of any hormone, naturally occurring substances secreted by specialized cells that affects the metabolism or behavior of other cells possessing functional receptors for the hormone."" [GOC:jl]",78,389,1,22737,0.002570694087403599,0.01282051282051282,query_1,"['GO:0009058', 'GO:0042445']"
GO:BP,GO:0006508,proteolysis,0.9023738695770068,False,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",429,389,6,22737,0.015424164524421594,0.013986013986013986,query_1,['GO:0019538']
GO:BP,GO:0044272,sulfur compound biosynthetic process,0.9059933791001561,False,"""The chemical reactions and pathways resulting in the formation of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione."" [GOC:jl]",156,389,2,22737,0.005141388174807198,0.01282051282051282,query_1,"['GO:0006790', 'GO:0009058']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,0.9072541410717099,False,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",432,389,6,22737,0.015424164524421594,0.013888888888888888,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0048438,floral whorl development,0.9108441056416069,False,"""The process whose specific outcome is the progression of a floral whorl over time, from its formation to the mature structure. A floral whorl is a circular arrangement of parts of a flower arising from a stem of a plant."" [GOC:dph, GOC:go_curators, GOC:PO_curators, GOC:tb, PO:0025023]",159,389,2,22737,0.005141388174807198,0.012578616352201259,query_1,"['GO:0003006', 'GO:0009908', 'GO:0048856']"
GO:BP,GO:0048589,developmental growth,0.9108441056416069,False,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",437,389,6,22737,0.015424164524421594,0.013729977116704805,query_1,"['GO:0032502', 'GO:0040007']"
GO:BP,GO:0006873,intracellular monoatomic ion homeostasis,0.9108441056416069,False,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic ions within a cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]",83,389,1,22737,0.002570694087403599,0.012048192771084338,query_1,"['GO:0050801', 'GO:0055082']"
GO:BP,GO:0098657,import into cell,0.9108441056416069,False,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",82,389,1,22737,0.002570694087403599,0.012195121951219513,query_1,['GO:0006810']
GO:BP,GO:0009626,plant-type hypersensitive response,0.9108441056416069,False,"""The rapid, localized death of plant cells in response to invasion by a pathogen."" [ISBN:0582227089]",83,389,1,22737,0.002570694087403599,0.012048192771084338,query_1,"['GO:0033554', 'GO:0034050', 'GO:0045087']"
GO:BP,GO:0009072,aromatic amino acid metabolic process,0.9108441056416069,False,"""The chemical reactions and pathways involving aromatic amino acid family, amino acids with aromatic ring (phenylalanine, tyrosine, tryptophan)."" [GOC:go_curators]",82,389,1,22737,0.002570694087403599,0.012195121951219513,query_1,"['GO:0006520', 'GO:0019752']"
GO:BP,GO:0071365,cellular response to auxin stimulus,0.9108441056416069,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."" [GOC:mah]",230,389,3,22737,0.007712082262210797,0.013043478260869565,query_1,"['GO:0009733', 'GO:0032870']"
GO:BP,GO:0071370,cellular response to gibberellin stimulus,0.9108441056416069,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gibberellin stimulus."" [GOC:mah]",83,389,1,22737,0.002570694087403599,0.012048192771084338,query_1,"['GO:0009739', 'GO:0032870', 'GO:0071396', 'GO:1901701']"
GO:BP,GO:0034050,symbiont-induced defense-related programmed cell death,0.9146008679058515,False,"""Cell death resulting from activation of endogenous cellular processes after interaction with a symbiont (defined as the smaller of two, or more, organisms engaged in symbiosis, a close interaction encompassing mutualism through parasitism). This can be triggered by direct interaction with the organism, for example, contact with penetrating hyphae of a fungus; or an indirect interaction such as symbiont-secreted molecules."" [GOC:pamgo_curators]",84,389,1,22737,0.002570694087403599,0.011904761904761904,query_1,"['GO:0012501', 'GO:0140546']"
GO:BP,GO:0019725,cellular homeostasis,0.9156478713093109,False,"""Any process involved in the maintenance of an internal steady state at the level of the cell."" [GOC:isa_complete, GOC:jl, ISBN:0395825172]",162,389,2,22737,0.005141388174807198,0.012345679012345678,query_1,['GO:0042592']
